@RELATION svmforemotions
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Happy,Boredom,Disgust,Fear,Neutral,Sad,Anger}

@DATA
0.117306,0.027371,2.734102,0.235608,0.216645,0.895572,0.032520,0.234764,-27.079024,2.289496,0.255628,0.167153,-0.247708,0.157795,0.094598,0.032358,0.036290,0.174839,-0.015581,-0.012318,0.027809,0.011045,0.004237,0.023476,0.006582,0.024268,0.015803,0.050685,0.004058,0.009667,0.018584,0.023469,0.007307,0.026896,0.131720,0.027313,0.500648,0.141445,0.043446,0.923846,0.031461,0.266604,3.959648,1.063288,1.089038,0.515165,0.528937,0.326030,0.407212,0.290229,0.278972,0.255067,0.237304,0.246559,0.252125,0.017502,0.006289,0.039926,0.011404,0.030979,0.030207,0.072953,0.008364,0.016213,0.017095,0.026934,0.014194,0.021377,Disgust
0.091771,0.010534,2.846981,0.236639,0.243654,0.555614,0.034703,0.133313,-30.843595,2.025356,0.711280,0.252541,-0.111820,-0.064473,0.084512,0.155691,0.109710,0.023628,0.021041,0.072039,-0.065702,0.016518,0.002358,0.024946,0.005015,0.020079,0.007582,0.052967,0.000582,0.002901,0.012405,0.066199,0.003287,0.034102,0.088753,0.017186,0.364493,0.091363,0.030924,0.550712,0.013254,0.170199,3.038861,1.048454,0.494357,0.316298,0.327640,0.200011,0.260522,0.182319,0.205560,0.177862,0.193422,0.147370,0.208109,0.027054,0.003376,0.029903,0.006730,0.032808,0.014320,0.053066,0.001291,0.003908,0.017607,0.030658,0.004791,0.013924,Disgust
0.088642,0.007261,2.757100,0.197950,0.212203,0.561896,0.032487,0.141437,-29.905778,2.563900,0.557952,0.175686,0.107054,-0.184981,0.055057,0.068304,0.056130,0.002041,-0.004788,0.075789,-0.067577,0.023532,0.002243,0.042427,0.012627,0.016421,0.005994,0.075762,0.001770,0.007084,0.014293,0.048035,0.002998,0.035406,0.101437,0.010984,0.332656,0.103989,0.036938,0.518071,0.035789,0.168877,3.762030,0.775745,0.868704,0.512763,0.393570,0.387279,0.337231,0.242501,0.246567,0.196003,0.171327,0.160023,0.203680,0.030013,0.002857,0.035957,0.019012,0.017829,0.007390,0.087534,0.003140,0.012819,0.014558,0.045561,0.004116,0.020939,Disgust
0.117282,0.010712,2.737282,0.243481,0.220778,0.874744,0.022075,0.217369,-29.053195,1.916931,0.116763,-0.016683,-0.000586,-0.195523,0.142009,-0.031990,-0.124966,0.058881,0.024104,0.032113,-0.106285,0.018592,0.004772,0.034103,0.008363,0.014356,0.010234,0.075223,0.003942,0.008125,0.009076,0.024853,0.011861,0.033727,0.129689,0.016134,0.445624,0.132852,0.039724,0.690830,0.019863,0.241315,3.992669,1.037400,0.920455,0.588243,0.471987,0.399259,0.387550,0.287813,0.311732,0.217206,0.263762,0.271143,0.263649,0.028307,0.008932,0.042392,0.009103,0.017632,0.013752,0.073998,0.007448,0.011707,0.012441,0.029998,0.027438,0.021100,Disgust
0.153301,0.016851,2.734832,0.257300,0.232017,1.095868,0.019742,0.269797,-27.034253,1.855223,0.257135,-0.092768,-0.549186,0.147523,0.162467,-0.175485,0.024126,0.028099,-0.144518,-0.093315,-0.279178,0.037923,0.006163,0.023748,0.008068,0.007654,0.005629,0.066950,0.003130,0.008438,0.013110,0.025062,0.007425,0.032052,0.133135,0.019038,0.554227,0.123832,0.043751,0.858664,0.021517,0.260915,3.918885,1.179690,0.739217,0.654356,0.394800,0.397410,0.341032,0.362574,0.268988,0.243138,0.269165,0.249263,0.264500,0.038963,0.007408,0.018424,0.008399,0.008716,0.009107,0.127664,0.003722,0.012538,0.012662,0.029427,0.008344,0.032311,Disgust
0.128167,0.021944,2.783088,0.252504,0.228434,0.948592,0.023887,0.216792,-27.321973,1.585515,0.316357,-0.235594,-0.431203,0.222190,0.004814,-0.130290,-0.055434,-0.055806,-0.154236,-0.185118,-0.117075,0.016465,0.007141,0.027597,0.017986,0.021450,0.009151,0.120140,0.002091,0.003915,0.007963,0.013366,0.007005,0.043498,0.110700,0.025195,0.407520,0.102721,0.038484,0.749338,0.023502,0.198952,3.278043,1.258971,0.542556,0.522911,0.541235,0.414583,0.325682,0.373120,0.326675,0.303726,0.296368,0.311665,0.291653,0.025376,0.014048,0.027901,0.028153,0.026612,0.012842,0.128367,0.003296,0.004984,0.009945,0.013940,0.013947,0.032686,Disgust
0.103275,0.009763,2.844690,0.218793,0.237790,0.719831,0.040236,0.178292,-28.833576,2.124268,0.526772,-0.013443,-0.398919,0.018180,0.043488,-0.128705,-0.051555,-0.031862,-0.070098,-0.242051,-0.245482,0.026809,0.005185,0.041995,0.022185,0.010951,0.004428,0.138102,0.001932,0.005667,0.007505,0.018125,0.004424,0.050764,0.091751,0.008591,0.256381,0.087054,0.034710,0.589972,0.050437,0.174509,3.036951,1.133951,0.580540,0.478831,0.293086,0.260462,0.279405,0.223939,0.239904,0.227600,0.209911,0.228927,0.252296,0.033683,0.007022,0.038132,0.035091,0.015496,0.004144,0.115786,0.002587,0.009358,0.008637,0.015886,0.006548,0.031246,Disgust
0.147067,0.017086,2.854608,0.260336,0.232022,0.977215,0.030965,0.259258,-26.668300,1.763381,0.439993,-0.339086,-0.563557,0.211028,0.090550,-0.145744,-0.087084,-0.121524,-0.217153,-0.133840,-0.224433,0.025435,0.006363,0.030104,0.027278,0.022598,0.010019,0.078169,0.002409,0.004190,0.006035,0.015088,0.005035,0.037871,0.138251,0.016734,0.389581,0.127290,0.028785,0.878132,0.039878,0.273646,3.104725,1.206064,0.725286,0.490280,0.435660,0.330722,0.302170,0.326949,0.360249,0.362755,0.298538,0.313780,0.295395,0.037575,0.009412,0.034694,0.042528,0.033970,0.016555,0.110387,0.003825,0.005240,0.008881,0.019217,0.007386,0.031115,Disgust
0.133182,0.033694,2.758890,0.252955,0.245270,0.649736,0.036359,0.191312,-27.740053,1.961199,0.550369,0.043037,-0.207639,-0.028668,0.065339,0.030967,-0.115162,-0.042999,-0.113034,-0.098082,-0.266165,0.026731,0.005036,0.036509,0.017924,0.008211,0.003992,0.099504,0.000786,0.005711,0.009388,0.040109,0.003063,0.046100,0.129700,0.029594,0.362800,0.106556,0.028222,0.602924,0.017424,0.204975,2.564726,0.957322,0.453705,0.306088,0.301790,0.178821,0.287675,0.208886,0.243540,0.234282,0.246966,0.232615,0.286883,0.036228,0.009808,0.046801,0.028829,0.011743,0.005376,0.059838,0.001004,0.013576,0.016032,0.029060,0.004063,0.018842,Disgust
0.101389,0.015208,2.891474,0.214253,0.229887,0.641385,0.020116,0.156250,-28.102470,2.285818,0.264782,0.257796,-0.395470,0.053079,0.215788,-0.097939,0.065645,0.096660,-0.100356,-0.041208,-0.324183,0.035268,0.003414,0.021586,0.004588,0.006743,0.007541,0.071485,0.001484,0.003449,0.017281,0.064149,0.008394,0.040265,0.109867,0.013507,0.407012,0.096341,0.040122,0.686966,0.016354,0.194579,3.334991,1.160774,0.694384,0.471048,0.489126,0.356510,0.334862,0.317603,0.223732,0.217664,0.247745,0.221187,0.251240,0.045034,0.006054,0.027113,0.006620,0.007779,0.013827,0.103742,0.002335,0.004396,0.019603,0.051068,0.012578,0.024533,Disgust
0.104388,0.036501,2.770256,0.221048,0.222364,0.650424,0.018419,0.177128,-25.243380,2.547908,0.578927,-0.291919,-0.492956,0.106554,-0.015340,0.001170,0.012644,0.135479,-0.186909,-0.075834,-0.382581,0.065019,0.004394,0.018390,0.007000,0.006016,0.005205,0.035773,0.001196,0.006649,0.020776,0.043382,0.021371,0.033098,0.125661,0.029795,0.659041,0.129161,0.042993,0.742261,0.015432,0.245966,2.730861,0.905427,0.596384,0.530898,0.310666,0.350694,0.322524,0.300555,0.299153,0.223580,0.233974,0.241517,0.274212,0.062585,0.004247,0.017832,0.006903,0.005942,0.005609,0.064638,0.001740,0.010779,0.029808,0.034839,0.026194,0.020649,Disgust
0.101246,0.016058,2.909783,0.212448,0.229448,0.649280,0.024148,0.156646,-26.296916,2.232400,0.274596,-0.437587,-0.637915,0.088228,-0.076527,-0.091488,-0.192423,-0.074929,-0.132751,-0.167342,-0.282182,0.039001,0.007437,0.037619,0.024511,0.014650,0.012708,0.034792,0.001963,0.008920,0.021365,0.023397,0.010906,0.035854,0.083948,0.017209,0.456272,0.076659,0.036405,0.636526,0.019928,0.166654,3.027106,0.961179,0.627083,0.483100,0.501508,0.356047,0.295373,0.388666,0.375918,0.382451,0.347064,0.407258,0.379802,0.052527,0.012827,0.046607,0.037123,0.020747,0.025555,0.082959,0.002895,0.015680,0.026251,0.028184,0.016318,0.022224,Disgust
0.136108,0.012595,2.918790,0.243878,0.222776,1.049581,0.021016,0.227438,-29.258529,1.368136,-0.144709,0.259335,-0.407586,0.284557,0.422930,-0.198584,0.063916,-0.095370,-0.152102,-0.106676,-0.158703,0.022114,0.005353,0.043494,0.016576,0.007561,0.004884,0.069140,0.003461,0.002872,0.007550,0.031606,0.005966,0.033475,0.098689,0.016785,0.345221,0.088174,0.031849,0.566548,0.019825,0.157763,3.389540,0.956737,0.549717,0.477069,0.377893,0.301273,0.316379,0.217395,0.283214,0.231667,0.285833,0.218089,0.193859,0.027411,0.009305,0.042876,0.028037,0.010114,0.005909,0.071525,0.006577,0.002575,0.010223,0.036013,0.008427,0.018340,Disgust
0.119919,0.007988,2.872726,0.242432,0.230099,0.869554,0.020949,0.217303,-28.755452,1.948898,0.263877,-0.092974,-0.443806,-0.020777,0.266181,-0.001219,-0.072593,0.023612,-0.171926,-0.156356,-0.212213,0.037513,0.005898,0.040765,0.016209,0.010594,0.005361,0.048440,0.001926,0.004459,0.012340,0.027397,0.009804,0.032019,0.129125,0.011810,0.429482,0.107664,0.036274,0.693122,0.020053,0.218202,4.449109,0.906587,0.810123,0.682191,0.561789,0.323781,0.330162,0.313352,0.273336,0.297102,0.279573,0.293640,0.294307,0.048274,0.008390,0.054625,0.024082,0.013342,0.006790,0.079280,0.002998,0.006115,0.016192,0.027534,0.014690,0.025489,Disgust
0.152216,0.006257,2.735594,0.289055,0.246369,1.108562,0.018385,0.313699,-29.277924,1.573719,0.213308,0.011616,-0.349094,-0.002181,0.130706,-0.212445,-0.147623,-0.217165,-0.315450,-0.074496,-0.175441,0.018873,0.003506,0.029629,0.038672,0.021880,0.012071,0.025644,0.002030,0.004088,0.006834,0.032404,0.004413,0.029878,0.146095,0.008779,0.681006,0.122394,0.040040,0.750969,0.020901,0.263382,4.641408,1.070804,0.756747,0.619833,0.501689,0.366931,0.293317,0.318585,0.386772,0.400998,0.379930,0.270294,0.370420,0.028824,0.005194,0.034694,0.063827,0.036356,0.027341,0.043558,0.003684,0.006095,0.010273,0.040940,0.006700,0.020334,Disgust
0.119939,0.021510,2.994411,0.229834,0.215901,0.551634,0.034839,0.189937,-27.596913,2.399434,0.654906,-0.138396,-0.419522,0.056955,0.250165,-0.262783,0.032621,-0.204720,-0.169583,-0.150207,-0.337955,0.058798,0.006388,0.033028,0.011286,0.018214,0.005049,0.027170,0.001179,0.002307,0.021272,0.042039,0.007928,0.038805,0.155908,0.019703,0.386080,0.143772,0.047968,0.528112,0.036437,0.233951,3.784708,1.167962,0.460192,0.533320,0.395358,0.357572,0.355807,0.280675,0.282479,0.305080,0.275744,0.275120,0.377342,0.072117,0.012857,0.044541,0.018566,0.040113,0.007198,0.056826,0.002490,0.004679,0.029844,0.048131,0.011006,0.019958,Disgust
0.117616,0.012024,2.893931,0.225484,0.216283,0.675125,0.026972,0.194688,-28.391446,2.198215,0.502860,0.209264,-0.313573,0.079726,0.339269,0.023722,0.088717,-0.095839,-0.174301,-0.146997,-0.335746,0.038175,0.009709,0.040290,0.011961,0.011416,0.004419,0.027500,0.002529,0.002896,0.013517,0.049073,0.007588,0.029657,0.140845,0.011554,0.375196,0.121769,0.040494,0.613471,0.020213,0.219505,2.893072,0.987677,0.512114,0.375632,0.454362,0.244933,0.368774,0.258962,0.224240,0.275735,0.291036,0.271393,0.267135,0.048403,0.016202,0.036121,0.019031,0.014573,0.006297,0.037457,0.006809,0.004673,0.018202,0.037938,0.011910,0.013845,Disgust
0.134251,0.012233,2.870069,0.249450,0.237647,0.924868,0.022980,0.218063,-28.847337,1.703211,-0.143704,0.159648,-0.257198,-0.080913,0.243672,-0.218104,-0.087421,-0.311938,-0.292157,-0.186115,-0.239604,0.019503,0.006148,0.045186,0.035031,0.018906,0.010214,0.028487,0.002157,0.003441,0.004649,0.032673,0.006153,0.031962,0.108177,0.011183,0.366059,0.095709,0.038265,0.637132,0.019661,0.204104,2.606051,0.928516,0.582590,0.460523,0.385517,0.332605,0.224498,0.263389,0.231510,0.274820,0.267407,0.316831,0.295433,0.028496,0.010009,0.042236,0.036890,0.029801,0.019110,0.027348,0.003666,0.005140,0.006063,0.019323,0.013816,0.015044,Disgust
0.106871,0.008387,2.832613,0.229927,0.222770,0.710437,0.027609,0.192275,-29.945904,2.090952,0.388948,-0.056075,-0.466426,0.131675,0.319179,0.089052,-0.034248,-0.098664,-0.192868,-0.061424,-0.279337,0.030690,0.006913,0.045612,0.013712,0.006061,0.005083,0.067769,0.001148,0.002183,0.009768,0.042255,0.006960,0.037971,0.127504,0.011519,0.519239,0.115500,0.042185,0.638780,0.023462,0.206021,3.959266,0.984835,0.522759,0.473864,0.487873,0.273081,0.280222,0.283372,0.184571,0.240059,0.316959,0.273784,0.295124,0.049561,0.009208,0.043415,0.020695,0.006599,0.010972,0.101076,0.002126,0.003020,0.015758,0.036144,0.013283,0.025345,Disgust
0.094112,0.018487,2.920885,0.211527,0.223665,0.580609,0.028659,0.159178,-27.497311,2.369602,0.541710,-0.136316,-0.416349,0.005840,0.129900,0.041073,-0.034133,-0.010369,-0.126898,-0.091730,-0.356763,0.043584,0.006601,0.032549,0.006951,0.008995,0.006831,0.043572,0.001233,0.006075,0.015989,0.046788,0.013893,0.033145,0.117505,0.020855,0.399153,0.113232,0.039637,0.580224,0.023176,0.203786,4.516897,0.798149,0.792562,0.509133,0.486594,0.295240,0.327235,0.295670,0.276628,0.229024,0.269862,0.322506,0.401113,0.057042,0.011059,0.039841,0.010363,0.015063,0.011566,0.065020,0.002008,0.012461,0.021110,0.046309,0.022135,0.017088,Disgust
0.169086,0.010485,2.812369,0.279853,0.231768,1.271376,0.016008,0.297621,-27.442922,1.332567,0.191619,0.158734,-0.319464,0.125602,0.097936,-0.000113,0.006553,0.029328,0.079122,0.116094,-0.013629,0.015324,0.005117,0.034551,0.013097,0.020043,0.007382,0.057463,0.003916,0.006747,0.009486,0.019289,0.004617,0.027514,0.128122,0.012307,0.524974,0.112866,0.040609,0.778253,0.014498,0.250793,3.793761,1.256967,0.831471,0.546861,0.638185,0.351000,0.302452,0.312297,0.290458,0.252772,0.209281,0.210285,0.176573,0.028877,0.007827,0.038419,0.019324,0.030242,0.010031,0.097766,0.007897,0.008413,0.010436,0.025328,0.005772,0.026332,Disgust
0.123217,0.015112,2.777599,0.244491,0.232109,0.815383,0.016282,0.217312,-27.105591,2.239437,0.999469,0.251917,-0.114437,0.049969,0.086420,0.046585,-0.130506,-0.044685,-0.002844,0.034850,0.063830,0.017250,0.002215,0.025519,0.017151,0.042443,0.017534,0.051453,0.001230,0.003407,0.011805,0.043694,0.003382,0.032493,0.122530,0.015765,0.476128,0.111461,0.037962,0.685491,0.013803,0.241773,3.281371,0.999699,0.978285,0.587601,0.462182,0.294394,0.322457,0.291977,0.264706,0.297757,0.198061,0.195973,0.192363,0.021409,0.002958,0.018083,0.020207,0.034683,0.024014,0.060861,0.001947,0.002959,0.014098,0.034242,0.005047,0.019265,Disgust
0.158325,0.015777,2.829060,0.273047,0.217187,1.028501,0.019920,0.287778,-27.400409,1.748335,0.635437,-0.079569,-0.288720,-0.005341,0.126229,0.008488,-0.011796,0.054346,0.021665,0.094580,-0.001866,0.008902,0.004318,0.016083,0.009560,0.026464,0.021347,0.060822,0.002437,0.006190,0.012623,0.018076,0.007669,0.026208,0.161602,0.023365,0.475217,0.159075,0.042127,0.849412,0.019886,0.290638,3.996915,1.502315,0.897193,0.443751,0.518362,0.285708,0.358163,0.241869,0.329190,0.233616,0.246365,0.238498,0.174272,0.010170,0.006741,0.024682,0.014201,0.033214,0.028747,0.090149,0.004302,0.008500,0.018358,0.021391,0.015011,0.024191,Disgust
0.161270,0.014992,2.856067,0.263703,0.256551,0.741472,0.017205,0.240048,-27.675355,2.605943,1.003035,0.191343,-0.191862,-0.079603,0.036010,0.079876,-0.129976,-0.011895,-0.021927,0.146642,-0.102088,0.011835,0.001846,0.035773,0.017398,0.037749,0.013878,0.052853,0.001041,0.007012,0.019996,0.029029,0.005830,0.028192,0.152090,0.017945,0.397235,0.125998,0.046033,0.652747,0.012995,0.252203,3.517237,1.325248,0.737138,0.466087,0.387194,0.405414,0.214191,0.270416,0.245545,0.221094,0.221062,0.197415,0.233153,0.018846,0.002384,0.042973,0.021719,0.033064,0.015626,0.048471,0.002234,0.009452,0.022277,0.028213,0.007536,0.013336,Disgust
0.210985,0.025972,2.829193,0.331607,0.234482,1.259041,0.013610,0.352489,-26.184218,1.421993,0.958090,-0.085003,-0.381992,-0.032142,-0.081158,0.093862,-0.060345,-0.049254,-0.059495,0.134800,-0.173900,0.020467,0.004492,0.024362,0.008893,0.010242,0.014572,0.034301,0.000683,0.012308,0.017889,0.019640,0.005513,0.021871,0.191868,0.021266,0.551133,0.160502,0.040843,0.874817,0.010587,0.307874,2.673398,1.495231,0.675837,0.368805,0.497994,0.316224,0.369891,0.262455,0.293051,0.251199,0.210186,0.264865,0.282216,0.029507,0.006672,0.031977,0.016946,0.012970,0.020615,0.054243,0.000754,0.021277,0.022510,0.026674,0.011510,0.016828,Disgust
0.177117,0.018322,2.857768,0.266522,0.210039,1.239440,0.016708,0.291438,-26.873137,0.955879,-0.042854,-0.079351,-0.750898,0.126393,-0.115946,-0.176341,-0.167420,-0.181761,-0.294992,0.092606,-0.191576,0.019922,0.007723,0.019365,0.027916,0.018106,0.009767,0.020640,0.005338,0.007081,0.005729,0.012609,0.008619,0.021906,0.110192,0.019582,0.565571,0.108578,0.037734,0.732882,0.012401,0.226302,3.409544,1.204335,0.889566,0.692322,0.474839,0.370668,0.306769,0.305246,0.441096,0.329196,0.471652,0.383492,0.362837,0.033911,0.012525,0.021655,0.050863,0.030125,0.011864,0.028982,0.009457,0.010408,0.007990,0.015595,0.013718,0.015207,Disgust
0.165051,0.012252,2.790080,0.281823,0.231439,1.275661,0.016009,0.298065,-28.377639,1.051804,0.162611,-0.176683,-0.520206,-0.072894,-0.131962,-0.206387,-0.272037,-0.023808,-0.204054,0.128617,-0.182704,0.016226,0.004079,0.018997,0.016451,0.017915,0.021202,0.032704,0.002554,0.016576,0.008414,0.017183,0.008634,0.026970,0.122258,0.016757,0.713294,0.107926,0.040874,0.807355,0.014541,0.221342,5.118665,1.176902,0.874316,0.682593,0.514185,0.363897,0.466378,0.351698,0.378326,0.382480,0.419834,0.358694,0.326177,0.022310,0.008560,0.024118,0.030331,0.026065,0.037656,0.056499,0.004294,0.030071,0.016363,0.029499,0.015758,0.019086,Disgust
0.141918,0.017582,2.746802,0.244605,0.216379,1.013952,0.018906,0.256690,-27.046648,1.543643,0.444894,-0.023236,-0.521865,-0.082764,-0.030484,-0.121941,-0.250290,-0.000251,-0.304527,0.106805,-0.307875,0.023899,0.006925,0.038552,0.011643,0.010403,0.019202,0.035537,0.003561,0.011627,0.015016,0.020610,0.007441,0.028027,0.113866,0.019108,0.589261,0.105120,0.043293,0.641195,0.014677,0.214936,3.818804,1.108690,0.758153,0.669734,0.469580,0.338393,0.349708,0.329752,0.342726,0.308971,0.324088,0.318216,0.408839,0.036932,0.014186,0.052731,0.016202,0.013333,0.032885,0.054488,0.005076,0.015909,0.017799,0.025558,0.015516,0.019436,Disgust
0.130591,0.014341,2.960089,0.231442,0.208496,1.010058,0.020604,0.222051,-26.896094,1.562828,-0.033392,0.243433,-0.435717,0.120272,0.031495,0.015543,-0.185247,-0.024222,-0.421445,-0.083541,-0.569517,0.033555,0.008722,0.041321,0.015214,0.005451,0.004448,0.014107,0.003537,0.003571,0.021882,0.033814,0.007220,0.027692,0.081867,0.017812,0.421128,0.098502,0.046903,0.640848,0.015332,0.169071,3.614283,1.049088,0.799191,0.727229,0.497365,0.363476,0.271407,0.351034,0.252154,0.222215,0.350565,0.336646,0.339109,0.038172,0.013405,0.058872,0.028234,0.005109,0.005377,0.015822,0.005762,0.003882,0.031445,0.044340,0.012725,0.016289,Disgust
0.172827,0.006810,2.799600,0.279230,0.226946,1.139372,0.019403,0.271706,-29.856297,1.175601,0.250948,-0.122816,-0.495409,0.154088,0.033294,-0.279847,-0.133416,-0.224144,-0.216916,0.017625,-0.324626,0.020052,0.008744,0.035886,0.014671,0.019132,0.010671,0.030816,0.004235,0.008022,0.003772,0.020581,0.005854,0.027103,0.149858,0.009906,0.548284,0.120309,0.041149,0.803220,0.017906,0.255291,4.627814,1.228931,0.837249,0.481312,0.531850,0.341574,0.333551,0.400873,0.370628,0.328811,0.391475,0.374839,0.372547,0.034152,0.014401,0.043537,0.024497,0.033324,0.018342,0.047070,0.008375,0.014719,0.004416,0.027293,0.008944,0.019706,Disgust
0.146218,0.025546,2.958045,0.253321,0.229870,0.850221,0.019599,0.212555,-26.461559,1.974939,0.572682,-0.040021,-0.373556,-0.007332,-0.000045,-0.295128,-0.175701,-0.181617,-0.320383,-0.081785,-0.455989,0.056208,0.006362,0.039665,0.018344,0.015043,0.019324,0.016357,0.001620,0.003069,0.010362,0.034431,0.005199,0.034350,0.180941,0.028638,0.508249,0.146648,0.044500,0.885848,0.016064,0.282435,3.616384,1.381384,0.619582,0.486964,0.412677,0.375537,0.267113,0.292100,0.312330,0.233526,0.355865,0.378872,0.368001,0.070954,0.010781,0.044886,0.028861,0.026581,0.038346,0.031876,0.003138,0.005414,0.017204,0.040518,0.005265,0.018163,Disgust
0.159786,0.019639,2.903785,0.279287,0.228958,0.913657,0.021788,0.256281,-27.906599,1.535652,0.729079,-0.373214,-0.523034,0.080986,-0.114531,-0.030185,-0.159757,-0.082717,-0.245788,-0.042986,-0.319213,0.020108,0.007696,0.031285,0.011055,0.011711,0.007749,0.034086,0.002472,0.006493,0.025284,0.037415,0.005210,0.031558,0.151158,0.023789,0.542604,0.130262,0.039147,0.729107,0.016015,0.242452,4.124018,1.246742,0.713712,0.591962,0.582399,0.331717,0.402203,0.317215,0.318836,0.316285,0.376482,0.344010,0.334600,0.031114,0.012468,0.044089,0.016051,0.022807,0.015157,0.059608,0.005722,0.012531,0.033345,0.042155,0.009723,0.019416,Disgust
0.133225,0.022049,3.035237,0.253503,0.225989,1.036763,0.018594,0.235117,-27.755061,1.460286,0.189024,0.176621,-0.350573,0.065606,0.186386,-0.321660,-0.136726,-0.054050,-0.256128,0.017239,-0.352794,0.037660,0.005072,0.039969,0.020199,0.023816,0.014531,0.032114,0.003105,0.005449,0.006716,0.024261,0.007026,0.034830,0.118980,0.021345,0.358135,0.110876,0.041663,0.785779,0.014224,0.224593,2.984831,1.299384,0.795144,0.524722,0.382650,0.338109,0.296941,0.356775,0.303155,0.305946,0.330948,0.345089,0.394394,0.051098,0.009351,0.045915,0.034719,0.041707,0.031302,0.041488,0.005980,0.010570,0.010204,0.029523,0.011317,0.019405,Disgust
0.152882,0.013514,2.941878,0.258083,0.218089,1.132482,0.018011,0.269440,-27.997132,1.606959,0.198549,0.072506,-0.327394,0.083740,0.151993,-0.230778,-0.136090,-0.095923,-0.313521,-0.020724,-0.322676,0.020670,0.003688,0.029475,0.022226,0.021160,0.012845,0.022564,0.003334,0.003545,0.013184,0.039306,0.004310,0.029183,0.120231,0.016797,0.434132,0.108815,0.043877,0.810214,0.013749,0.232238,3.807681,1.254953,0.743795,0.655332,0.413449,0.337835,0.317009,0.327979,0.305656,0.338568,0.344487,0.303523,0.320844,0.031964,0.006160,0.043011,0.042129,0.034188,0.024705,0.036551,0.007345,0.004967,0.017369,0.044169,0.005871,0.019231,Disgust
0.144318,0.010532,2.961324,0.252849,0.223922,0.939872,0.022808,0.243450,-29.153396,1.651175,0.509237,-0.332135,-0.446359,0.104303,0.098374,-0.134972,-0.122300,-0.122643,-0.370838,-0.111123,-0.386973,0.034774,0.008637,0.042226,0.013866,0.015710,0.008793,0.026178,0.003151,0.006002,0.010533,0.025704,0.006919,0.030269,0.142116,0.016635,0.434287,0.118422,0.041481,0.795301,0.019925,0.247068,4.850139,1.212359,0.729488,0.596772,0.478398,0.417753,0.270900,0.324090,0.318857,0.310938,0.386200,0.322949,0.392685,0.049004,0.012601,0.056240,0.018205,0.024506,0.018611,0.046867,0.005535,0.011160,0.013934,0.036822,0.012469,0.019709,Disgust
